InventoryId,Store,Brand,Description,Size,VendorNumber,VendorName,PONumber,PODate,ReceivingDate,InvoiceDate,PayDate,PurchasePrice,Quantity,Dollars,Classification
54_GUTHRAM_3951,54,3951,Hornitos Reposado Tequila,50mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,1.83,8,14.64,1
30_CULCHETH_2839,30,2839,Ardmore Legacy Single Malt,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,01-01-2024,06-01-2024,19-02-2024,27,6,162,1
18_FURNESS_3444,18,3444,Hornitos Plata Tequila,1.75L,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,29.13,6,174.78,1
26_KNIFE'S EDGE_2120,26,2120,Canadian Club,1.75L,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,12.21,6,73.26,1
38_GOULCREST_3512,38,3512,Pinnacle Vodka,1.75L,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,01-01-2024,06-01-2024,19-02-2024,11.76,232,2728.32,1
7_STANMORE_1476,7,1476,Jim Beam Traveler,1.75L,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,16.05,120,1926,1
76_DONCASTER_5391,76,5391,Kamora Coffee,1.75L,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,12.02,11,132.22,1
38_GOULCREST_5490,38,5490,DeKuyper Hot Damn Cinnamon,50mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,01-01-2024,06-01-2024,19-02-2024,0.76,120,91.2,1
16_LUNDY_5489,16,5489,DeKuyper Hot Damn Cinnamon,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,03-01-2024,06-01-2024,19-02-2024,7.57,12,90.84,1
15_WANBORNE_1347,15,1347,Bakers Bourbon,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,01-01-2024,06-01-2024,19-02-2024,31.24,30,937.2,1
50_MOUNTMEND_889,50,889,DeKuyper Sour Apple Pucker,Liter,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,9.84,11,108.24,1
1_HARDERSFIELD_1373,1,1373,Jim Beam Honey,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,01-01-2024,06-01-2024,19-02-2024,10.36,12,124.32,1
69_MOUNTMEND_858,69,858,Canadian Club,Liter,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,8.95,6,53.7,1
54_GUTHRAM_3257,54,3257,Gilbeys London Dry Trav,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,4.5,12,54,1
1_HARDERSFIELD_4678,1,4678,Courvoisier VS Cognac,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,01-01-2024,06-01-2024,19-02-2024,16.78,12,201.36,1
22_SHARNWICK_1385,22,1385,Makers Mark,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,01-01-2024,06-01-2024,19-02-2024,20.45,60,1227,1
30_CULCHETH_3999,30,3999,Hornitos Anejo Tequila,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,01-01-2024,06-01-2024,19-02-2024,15.93,12,191.16,1
1_HARDERSFIELD_4303,1,4303,Calico Jack Spiced Rum,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,01-01-2024,06-01-2024,19-02-2024,5.83,12,69.96,1
47_PELLA'S WISH_3512,47,3512,Pinnacle Vodka,1.75L,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,11.76,4,47.04,1
54_GUTHRAM_1476,54,1476,Jim Beam Traveler,1.75L,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,16.05,180,2889,1
30_CULCHETH_5254,30,5254,DeKuyper Buttershots Schnpps,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,01-01-2024,06-01-2024,19-02-2024,7.35,11,80.85,1
34_PITMERDEN_1379,34,1379,Jim Beam Traveler,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,11.41,12,136.92,1
22_SHARNWICK_4269,22,4269,Calico Jack Spiced Rum,1.75L,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,01-01-2024,06-01-2024,19-02-2024,9.22,6,55.32,1
76_DONCASTER_8562,76,8562,DeKuyper Peachtree Trav,1.75L,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,11.44,5,57.2,1
67_EANVERNESS_8066,67,8066,DeKuyper Triple Sec,1.75L,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,7.13,2,14.26,1
78_EASTHAVEN_2120,78,2120,Canadian Club,1.75L,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,01-01-2024,06-01-2024,19-02-2024,12.21,9,109.89,1
76_DONCASTER_2161,76,2161,Canadian Club Classic,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,15.26,10,152.6,1
76_DONCASTER_3696,76,3696,Gilbeys Vodka,1.75L,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,7.6,18,136.8,1
16_LUNDY_3253,16,3253,Gilbeys London Dry,1.75L,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,03-01-2024,06-01-2024,19-02-2024,9.08,3,27.24,1
54_GUTHRAM_8562,54,8562,DeKuyper Peachtree Trav,1.75L,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,11.44,5,57.2,1
15_WANBORNE_8023,15,8023,DeKuyper Triple Sec,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,01-01-2024,06-01-2024,19-02-2024,3.28,12,39.36,1
78_EASTHAVEN_3351,78,3351,Pinnacle Whipped Vodka,1.75L,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,01-01-2024,06-01-2024,19-02-2024,13.27,6,79.62,1
16_LUNDY_8451,16,8451,Cruzan Aged Dark Rum,1.75L,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,03-01-2024,06-01-2024,19-02-2024,12.59,3,37.77,1
69_MOUNTMEND_1737,69,1737,Makers Mark,1.75L,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,34.3,70,2401,1
34_PITMERDEN_1346,34,1346,Knob Creek Bourbon,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,22.55,15,338.25,1
1_HARDERSFIELD_1415,1,1415,Old Grand Dad,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,01-01-2024,06-01-2024,19-02-2024,10.39,12,124.68,1
30_CULCHETH_5228,30,5228,DeKuyper Wh Cr de Menthe,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,01-01-2024,06-01-2024,19-02-2024,7.02,12,84.24,1
66_EANVERNESS_3945,66,3945,Sauza Conmemorativo,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,01-01-2024,06-01-2024,19-02-2024,13.84,12,166.08,1
67_EANVERNESS_8023,67,8023,DeKuyper Triple Sec,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,3.28,7,22.96,1
67_EANVERNESS_8296,67,8296,Knob Creek Smoked Maple,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,21.7,3,65.1,1
34_PITMERDEN_1345,34,1345,Basil Hayden Bourbon,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,28.45,5,142.25,1
22_SHARNWICK_1397,22,1397,Jim Beam Kentucky Fire,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,01-01-2024,06-01-2024,19-02-2024,10.76,48,516.48,1
30_CULCHETH_2183,30,2183,McClelland Highland Single,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,01-01-2024,06-01-2024,19-02-2024,14.61,12,175.32,1
7_STANMORE_2120,7,2120,Canadian Club,1.75L,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,12.21,27,329.67,1
67_EANVERNESS_3984,67,3984,Sauza Tres Generacions Anejo,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,32.3,6,193.8,1
38_GOULCREST_1258,38,1258,Jim Beam Black,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,01-01-2024,06-01-2024,19-02-2024,17.03,12,204.36,1
30_CULCHETH_2769,30,2769,Laphroaig Quarter Cask,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,01-01-2024,06-01-2024,19-02-2024,38.4,3,115.2,1
1_HARDERSFIELD_6552,1,6552,Harveys Bristol Cream Sherry,1.5L,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,01-01-2024,06-01-2024,19-02-2024,13.99,6,83.94,2
1_HARDERSFIELD_1397,1,1397,Jim Beam Kentucky Fire,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,01-01-2024,06-01-2024,19-02-2024,10.76,11,118.36,1
69_MOUNTMEND_4201,69,4201,Calico Jack Silver Rum,1.75L,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,9.55,6,57.3,1
23_ARBINGTON_273,23,273,Sauza Extra Gold Tequila,1.75L,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,17.31,6,103.86,1
7_STANMORE_4195,7,4195,Calico Jack Spiced Rum No 94,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,8.65,12,103.8,1
50_MOUNTMEND_1278,50,1278,Jim Beam Black,1.75L,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,26.71,4,106.84,1
50_MOUNTMEND_3512,50,3512,Pinnacle Vodka,1.75L,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,11.76,7,82.32,1
1_HARDERSFIELD_807,1,807,Jim Beam,Liter,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,01-01-2024,06-01-2024,19-02-2024,13.23,12,158.76,1
1_HARDERSFIELD_676,1,676,Pinnacle Whipped Vodka,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,01-01-2024,06-01-2024,19-02-2024,8.65,23,198.95,1
1_HARDERSFIELD_1396,1,1396,Old Crow,1.75L,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,01-01-2024,06-01-2024,19-02-2024,10.44,6,62.64,1
66_EANVERNESS_5489,66,5489,DeKuyper Hot Damn Cinnamon,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,01-01-2024,06-01-2024,19-02-2024,7.57,11,83.27,1
76_DONCASTER_2788,76,2788,Laphroaig 10 Yr Single Malt,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,31.24,9,281.16,1
15_WANBORNE_4678,15,4678,Courvoisier VS Cognac,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,01-01-2024,06-01-2024,19-02-2024,16.78,10,167.8,1
38_GOULCREST_8023,38,8023,DeKuyper Triple Sec,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,01-01-2024,06-01-2024,19-02-2024,3.28,11,36.08,1
30_CULCHETH_757,30,757,Jim Beam Rye,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,01-01-2024,06-01-2024,19-02-2024,13.95,11,153.45,1
1_HARDERSFIELD_5489,1,5489,DeKuyper Hot Damn Cinnamon,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,01-01-2024,06-01-2024,19-02-2024,7.57,11,83.27,1
69_MOUNTMEND_2788,69,2788,Laphroaig 10 Yr Single Malt,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,31.24,10,312.4,1
50_MOUNTMEND_3982,50,3982,Hornitos Reposado Tequila,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,14.38,12,172.56,1
1_HARDERSFIELD_3959,1,3959,Hornitos Black Barrel,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,01-01-2024,06-01-2024,19-02-2024,18.24,12,218.88,1
50_MOUNTMEND_1515,50,1515,Old Overholt,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,10.14,12,121.68,1
1_HARDERSFIELD_2788,1,2788,Laphroaig 10 Yr Single Malt,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,01-01-2024,06-01-2024,19-02-2024,31.24,12,374.88,1
54_GUTHRAM_5667,54,5667,Skinnygirl Spicy Lime RTD,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,7.4,12,88.8,1
1_HARDERSFIELD_1962,1,1962,Jim Beam Apple,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,01-01-2024,06-01-2024,19-02-2024,11.02,7,77.14,1
30_CULCHETH_1355,30,1355,Knob Creek Bourbon,50mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,01-01-2024,06-01-2024,19-02-2024,2.59,60,155.4,1
15_WANBORNE_807,15,807,Jim Beam,Liter,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,01-01-2024,06-01-2024,19-02-2024,13.23,12,158.76,1
34_PITMERDEN_4806,34,4806,Leroux Blackberry Brandy,1.75L,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,11.71,4,46.84,1
69_MOUNTMEND_2161,69,2161,Canadian Club Classic,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,15.26,12,183.12,1
15_WANBORNE_5662,15,5662,Skinnygirl W Peach Margarita,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,01-01-2024,06-01-2024,19-02-2024,7.19,12,86.28,1
15_WANBORNE_3253,15,3253,Gilbeys London Dry,1.75L,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,01-01-2024,06-01-2024,19-02-2024,9.08,6,54.48,1
78_EASTHAVEN_3915,78,3915,Sauza Silver Tequila,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,01-01-2024,06-01-2024,19-02-2024,9.48,11,104.28,1
32_MOUNTMEND_3209,32,3209,Hammer & Sickle Vodka,750mL,4550,KLIN SPIRITS LLC           ,8196,25-12-2023,03-01-2024,07-01-2024,17-02-2024,14.07,1,14.07,1
30_CULCHETH_3209,30,3209,Hammer & Sickle Vodka,750mL,4550,KLIN SPIRITS LLC           ,8196,25-12-2023,01-01-2024,07-01-2024,17-02-2024,14.07,6,84.42,1
15_WANBORNE_34947,15,34947,M Chiarlo Moscato D'Asti Ni,375mL,4692,KOBRAND CORPORATION        ,8112,20-12-2023,01-01-2024,11-01-2024,06-02-2024,6.28,12,75.36,2
69_MOUNTMEND_21033,69,21033,Taylor Fladgate 20-Yr Tawny,750mL,4692,KOBRAND CORPORATION        ,8112,20-12-2023,02-01-2024,11-01-2024,06-02-2024,26.89,11,295.79,2
30_CULCHETH_19962,30,19962,St Francis Merlot,750mL,4692,KOBRAND CORPORATION        ,8112,20-12-2023,01-01-2024,11-01-2024,06-02-2024,9.86,12,118.32,2
47_PELLA'S WISH_8628,47,8628,Jadot Macon Villages Blanc,750mL,4692,KOBRAND CORPORATION        ,8112,20-12-2023,02-01-2024,11-01-2024,06-02-2024,5.95,9,53.55,2
76_DONCASTER_28548,76,28548,St Francis Old Vines Znfdl,750mL,4692,KOBRAND CORPORATION        ,8112,20-12-2023,02-01-2024,11-01-2024,06-02-2024,11.03,12,132.36,2
38_GOULCREST_6162,38,6162,Jadot Pouilly Fuisse,750mL,4692,KOBRAND CORPORATION        ,8112,20-12-2023,01-01-2024,11-01-2024,06-02-2024,14.19,12,170.28,2
76_DONCASTER_15824,76,15824,Nozzole Chianti Clsc RSV,750mL,4692,KOBRAND CORPORATION        ,8112,20-12-2023,02-01-2024,11-01-2024,06-02-2024,10.73,12,128.76,2
15_WANBORNE_8628,15,8628,Jadot Macon Villages Blanc,750mL,4692,KOBRAND CORPORATION        ,8112,20-12-2023,01-01-2024,11-01-2024,06-02-2024,5.95,24,142.8,2
67_EANVERNESS_21033,67,21033,Taylor Fladgate 20-Yr Tawny,750mL,4692,KOBRAND CORPORATION        ,8112,20-12-2023,02-01-2024,11-01-2024,06-02-2024,26.89,11,295.79,2
1_HARDERSFIELD_8072,1,8072,Taittinger Brut La Francais,750mL,4692,KOBRAND CORPORATION        ,8112,20-12-2023,01-01-2024,11-01-2024,06-02-2024,24.99,6,149.94,2
1_HARDERSFIELD_8628,1,8628,Jadot Macon Villages Blanc,750mL,4692,KOBRAND CORPORATION        ,8112,20-12-2023,01-01-2024,11-01-2024,06-02-2024,5.95,24,142.8,2
76_DONCASTER_8496,76,8496,Jadot Chardonnay,750mL,4692,KOBRAND CORPORATION        ,8112,20-12-2023,02-01-2024,11-01-2024,06-02-2024,11.62,11,127.82,1
34_PITMERDEN_5396,34,5396,Tia Maria Coffee Liqueur,750mL,4692,KOBRAND CORPORATION        ,8112,20-12-2023,02-01-2024,11-01-2024,06-02-2024,12.14,9,109.26,1
69_MOUNTMEND_24188,69,24188,St Francis Cab Svgn Sonoma,750mL,4692,KOBRAND CORPORATION        ,8112,20-12-2023,02-01-2024,11-01-2024,06-02-2024,8.55,12,102.6,2
66_EANVERNESS_8496,66,8496,Jadot Chardonnay,750mL,4692,KOBRAND CORPORATION        ,8112,20-12-2023,01-01-2024,11-01-2024,06-02-2024,11.62,12,139.44,1
34_PITMERDEN_21311,34,21311,Cakebread Clrs Two Creeks 12,750mL,4692,KOBRAND CORPORATION        ,8112,20-12-2023,02-01-2024,11-01-2024,06-02-2024,26.84,12,322.08,2
67_EANVERNESS_11915,67,11915,Sequoia Grove Cab Svgn,750mL,4692,KOBRAND CORPORATION        ,8112,20-12-2023,02-01-2024,11-01-2024,06-02-2024,19.6,12,235.2,2
52_GRAYCOTT_28548,52,28548,St Francis Old Vines Znfdl,750mL,4692,KOBRAND CORPORATION        ,8112,20-12-2023,02-01-2024,11-01-2024,06-02-2024,11.03,12,132.36,2
73_DONCASTER_16891,73,16891,The Seeker Svgn Bl,750mL,4692,KOBRAND CORPORATION        ,8112,20-12-2023,03-01-2024,11-01-2024,06-02-2024,8.21,1,8.21,2
1_HARDERSFIELD_21032,1,21032,Taylor Fladgate 10-Yr Tawny,750mL,4692,KOBRAND CORPORATION        ,8112,20-12-2023,01-01-2024,11-01-2024,06-02-2024,15.12,12,181.44,2
76_DONCASTER_15089,76,15089,Mont Redon Cotes du Rhone,750mL,4692,KOBRAND CORPORATION        ,8112,20-12-2023,02-01-2024,11-01-2024,06-02-2024,6.57,12,78.84,2
76_DONCASTER_6864,76,6864,St Francis Chard,750mL,4692,KOBRAND CORPORATION        ,8112,20-12-2023,02-01-2024,11-01-2024,06-02-2024,5.51,12,66.12,2
38_GOULCREST_19035,38,19035,Bollini Pinot Grigio,750mL,4692,KOBRAND CORPORATION        ,8112,20-12-2023,01-01-2024,11-01-2024,06-02-2024,7.18,12,86.16,2
30_CULCHETH_15089,30,15089,Mont Redon Cotes du Rhone,750mL,4692,KOBRAND CORPORATION        ,8112,20-12-2023,01-01-2024,11-01-2024,06-02-2024,6.57,12,78.84,2
38_GOULCREST_16891,38,16891,The Seeker Svgn Bl,750mL,4692,KOBRAND CORPORATION        ,8112,20-12-2023,01-01-2024,11-01-2024,06-02-2024,8.21,12,98.52,2
1_HARDERSFIELD_13081,1,13081,Dom Ferret Pouilly Fuisse,750mL,4692,KOBRAND CORPORATION        ,8112,20-12-2023,01-01-2024,11-01-2024,06-02-2024,20.25,6,121.5,2
66_EANVERNESS_34947,66,34947,M Chiarlo Moscato D'Asti Ni,375mL,4692,KOBRAND CORPORATION        ,8112,20-12-2023,01-01-2024,11-01-2024,06-02-2024,6.28,12,75.36,2
66_EANVERNESS_11915,66,11915,Sequoia Grove Cab Svgn,750mL,4692,KOBRAND CORPORATION        ,8112,20-12-2023,01-01-2024,11-01-2024,06-02-2024,19.6,12,235.2,2
18_FURNESS_8744,18,8744,Jadot Bourgogne Pinot Noir,750mL,4692,KOBRAND CORPORATION        ,8112,20-12-2023,02-01-2024,11-01-2024,06-02-2024,12.32,12,147.84,2
47_PELLA'S WISH_19035,47,19035,Bollini Pinot Grigio,750mL,4692,KOBRAND CORPORATION        ,8112,20-12-2023,02-01-2024,11-01-2024,06-02-2024,7.18,5,35.9,2
76_DONCASTER_11915,76,11915,Sequoia Grove Cab Svgn,750mL,4692,KOBRAND CORPORATION        ,8112,20-12-2023,02-01-2024,11-01-2024,06-02-2024,19.6,12,235.2,2
76_DONCASTER_21033,76,21033,Taylor Fladgate 20-Yr Tawny,750mL,4692,KOBRAND CORPORATION        ,8112,20-12-2023,02-01-2024,11-01-2024,06-02-2024,26.89,12,322.68,2
50_MOUNTMEND_20419,50,20419,Spalletti Toscana Rosso Palz,750mL,4692,KOBRAND CORPORATION        ,8112,20-12-2023,02-01-2024,11-01-2024,06-02-2024,12.82,12,153.84,2
76_DONCASTER_28122,76,28122,Dom Carneros Pnt Nr Napa Vly,750mL,4692,KOBRAND CORPORATION        ,8112,20-12-2023,02-01-2024,11-01-2024,06-02-2024,14.28,12,171.36,2
1_HARDERSFIELD_8744,1,8744,Jadot Bourgogne Pinot Noir,750mL,4692,KOBRAND CORPORATION        ,8112,20-12-2023,01-01-2024,11-01-2024,06-02-2024,12.32,12,147.84,2
67_EANVERNESS_8628,67,8628,Jadot Macon Villages Blanc,750mL,4692,KOBRAND CORPORATION        ,8112,20-12-2023,02-01-2024,11-01-2024,06-02-2024,5.95,4,23.8,2
7_STANMORE_5396,7,5396,Tia Maria Coffee Liqueur,750mL,4692,KOBRAND CORPORATION        ,8112,20-12-2023,02-01-2024,11-01-2024,06-02-2024,12.14,12,145.68,1
34_PITMERDEN_16478,34,16478,Poema Cava Rose,750mL,4692,KOBRAND CORPORATION        ,8112,20-12-2023,02-01-2024,11-01-2024,06-02-2024,7.94,6,47.64,2
30_CULCHETH_14383,30,14383,LaBelle Winery Granite Red,750mL,90032,LABELLE VYDS AND WINERY    ,8156,23-12-2023,01-01-2024,06-01-2024,11-02-2024,10.32,12,123.84,2
30_CULCHETH_12111,30,12111,LaBelle Winery Cranberry,750mL,90032,LABELLE VYDS AND WINERY    ,8156,23-12-2023,01-01-2024,06-01-2024,11-02-2024,10.73,9,96.57,2
30_CULCHETH_16996,30,16996,LaBelle Winery Americus,750mL,90032,LABELLE VYDS AND WINERY    ,8156,23-12-2023,01-01-2024,06-01-2024,11-02-2024,13.79,12,165.48,2
1_HARDERSFIELD_14382,1,14382,LaBelle Winery Raspberry,375mL,90032,LABELLE VYDS AND WINERY    ,8156,23-12-2023,01-01-2024,06-01-2024,11-02-2024,10.59,12,127.08,2
34_PITMERDEN_12111,34,12111,LaBelle Winery Cranberry,750mL,90032,LABELLE VYDS AND WINERY    ,8156,23-12-2023,02-01-2024,06-01-2024,11-02-2024,10.73,11,118.03,2
1_HARDERSFIELD_14383,1,14383,LaBelle Winery Granite Red,750mL,90032,LABELLE VYDS AND WINERY    ,8156,23-12-2023,01-01-2024,06-01-2024,11-02-2024,10.32,12,123.84,2
1_HARDERSFIELD_753,1,753,LaBelle Winery Blueberry,750mL,90032,LABELLE VYDS AND WINERY    ,8156,23-12-2023,01-01-2024,06-01-2024,11-02-2024,13.79,12,165.48,2
30_CULCHETH_46826,30,46826,LaBelle Winery Grnt St Apple,375mL,90032,LABELLE VYDS AND WINERY    ,8156,23-12-2023,01-01-2024,06-01-2024,11-02-2024,10.34,12,124.08,2
34_PITMERDEN_4522,34,4522,Lairds Apple Jack,750mL,4848,LAIRD & CO                 ,8143,22-12-2023,02-01-2024,07-01-2024,06-02-2024,10.06,12,120.72,1
54_GUTHRAM_15837,54,15837,Ninety+Cellars Lot 37 Shiraz,750mL,4950,LATITUDE BEVERAGE COMPANY  ,8179,24-12-2023,02-01-2024,07-01-2024,06-02-2024,5.26,12,63.12,2
76_DONCASTER_20968,76,20968,Ninety+Cellars Lot 113 B Red,750mL,4950,LATITUDE BEVERAGE COMPANY  ,8179,24-12-2023,02-01-2024,07-01-2024,06-02-2024,5.8,12,69.6,2
15_WANBORNE_23360,15,23360,Ninety+Cellars Lot 35 Tempo,750mL,4950,LATITUDE BEVERAGE COMPANY  ,8179,24-12-2023,01-01-2024,07-01-2024,06-02-2024,6.16,12,73.92,2
1_HARDERSFIELD_17535,1,17535,Ninety+Cellars Lot 66 Rsl Mo,750mL,4950,LATITUDE BEVERAGE COMPANY  ,8179,24-12-2023,01-01-2024,07-01-2024,06-02-2024,5.99,12,71.88,2
38_GOULCREST_20968,38,20968,Ninety+Cellars Lot 113 B Red,750mL,4950,LATITUDE BEVERAGE COMPANY  ,8179,24-12-2023,01-01-2024,07-01-2024,06-02-2024,5.8,12,69.6,2
67_EANVERNESS_15837,67,15837,Ninety+Cellars Lot 37 Shiraz,750mL,4950,LATITUDE BEVERAGE COMPANY  ,8179,24-12-2023,02-01-2024,07-01-2024,06-02-2024,5.26,11,57.86,2
76_DONCASTER_16877,76,16877,Ninety+Cellars Lot 53 Cab Sv,750mL,4950,LATITUDE BEVERAGE COMPANY  ,8179,24-12-2023,02-01-2024,07-01-2024,06-02-2024,6.16,10,61.6,2
1_HARDERSFIELD_16320,1,16320,Ninety+Cellars Lot 42 Pnt Gr,750mL,4950,LATITUDE BEVERAGE COMPANY  ,8179,24-12-2023,01-01-2024,07-01-2024,06-02-2024,5.84,12,70.08,2
67_EANVERNESS_16877,67,16877,Ninety+Cellars Lot 53 Cab Sv,750mL,4950,LATITUDE BEVERAGE COMPANY  ,8179,24-12-2023,02-01-2024,07-01-2024,06-02-2024,6.16,12,73.92,2
1_HARDERSFIELD_14240,1,14240,Ninety+Cellars Lot 2 Svgn Bl,750mL,4950,LATITUDE BEVERAGE COMPANY  ,8179,24-12-2023,01-01-2024,07-01-2024,06-02-2024,5.36,24,128.64,2
69_MOUNTMEND_20968,69,20968,Ninety+Cellars Lot 113 B Red,750mL,4950,LATITUDE BEVERAGE COMPANY  ,8179,24-12-2023,02-01-2024,07-01-2024,06-02-2024,5.8,12,69.6,2
