InventoryId,Store,Brand,Description,Size,SalesQuantity,SalesDollars,SalesPrice,SalesDate,Volume,Classification,ExciseTax,VendorNo,VendorName
1_HARDERSFIELD_13695,1,13695,Red Rock Winery Malbec,750mL,1,8.99,8.99,14-01-2024,750,2,0.11,3252,E & J GALLO WINERY         
1_HARDERSFIELD_13708,1,13708,Bota Box Cab Svgn,3L,1,21.99,21.99,06-01-2024,3000,2,0.45,2242,DELICATO VINEYARDS INC     
1_HARDERSFIELD_13708,1,13708,Bota Box Cab Svgn,3L,2,43.98,21.99,09-01-2024,3000,2,0.9,2242,DELICATO VINEYARDS INC     
1_HARDERSFIELD_13708,1,13708,Bota Box Cab Svgn,3L,1,21.99,21.99,23-01-2024,3000,2,0.45,2242,DELICATO VINEYARDS INC     
1_HARDERSFIELD_13708,1,13708,Bota Box Cab Svgn,3L,1,21.99,21.99,25-01-2024,3000,2,0.45,2242,DELICATO VINEYARDS INC     
1_HARDERSFIELD_13708,1,13708,Bota Box Cab Svgn,3L,1,21.99,21.99,30-01-2024,3000,2,0.45,2242,DELICATO VINEYARDS INC     
1_HARDERSFIELD_13718,1,13718,Redwood Creek Malbec,1.5L,1,10.99,10.99,09-01-2024,1500,2,0.22,3252,E & J GALLO WINERY         
1_HARDERSFIELD_13718,1,13718,Redwood Creek Malbec,1.5L,2,21.98,10.99,14-01-2024,1500,2,0.45,3252,E & J GALLO WINERY         
1_HARDERSFIELD_13718,1,13718,Redwood Creek Malbec,1.5L,2,21.98,10.99,21-01-2024,1500,2,0.45,3252,E & J GALLO WINERY         
1_HARDERSFIELD_13718,1,13718,Redwood Creek Malbec,1.5L,1,10.99,10.99,29-01-2024,1500,2,0.22,3252,E & J GALLO WINERY         
1_HARDERSFIELD_13723,1,13723,Big House Red,3L,1,17.99,17.99,08-01-2024,3000,2,0.45,9815,WINE GROUP INC             
1_HARDERSFIELD_13723,1,13723,Big House Red,3L,1,17.99,17.99,09-01-2024,3000,2,0.45,9815,WINE GROUP INC             
1_HARDERSFIELD_13723,1,13723,Big House Red,3L,1,17.99,17.99,11-01-2024,3000,2,0.45,9815,WINE GROUP INC             
1_HARDERSFIELD_13723,1,13723,Big House Red,3L,2,35.98,17.99,12-01-2024,3000,2,0.9,9815,WINE GROUP INC             
1_HARDERSFIELD_13723,1,13723,Big House Red,3L,1,17.99,17.99,19-01-2024,3000,2,0.45,9815,WINE GROUP INC             
1_HARDERSFIELD_13723,1,13723,Big House Red,3L,1,17.99,17.99,28-01-2024,3000,2,0.45,9815,WINE GROUP INC             
1_HARDERSFIELD_13723,1,13723,Big House Red,3L,1,17.99,17.99,29-01-2024,3000,2,0.45,9815,WINE GROUP INC             
1_HARDERSFIELD_1373,1,1373,Jim Beam Honey,750mL,1,13.99,13.99,02-01-2024,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1373,1,1373,Jim Beam Honey,750mL,1,14.49,14.49,07-01-2024,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1373,1,1373,Jim Beam Honey,750mL,4,57.96,14.49,08-01-2024,750,1,3.15,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1373,1,1373,Jim Beam Honey,750mL,2,28.98,14.49,09-01-2024,750,1,1.57,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1373,1,1373,Jim Beam Honey,750mL,1,14.49,14.49,10-01-2024,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1373,1,1373,Jim Beam Honey,750mL,1,14.49,14.49,14-01-2024,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1373,1,1373,Jim Beam Honey,750mL,4,57.96,14.49,17-01-2024,750,1,3.15,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1373,1,1373,Jim Beam Honey,750mL,1,14.49,14.49,20-01-2024,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1373,1,1373,Jim Beam Honey,750mL,2,28.98,14.49,23-01-2024,750,1,1.57,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1373,1,1373,Jim Beam Honey,750mL,1,14.49,14.49,26-01-2024,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1373,1,1373,Jim Beam Honey,750mL,1,14.49,14.49,27-01-2024,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1373,1,1373,Jim Beam Honey,750mL,1,14.49,14.49,29-01-2024,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1373,1,1373,Jim Beam Honey,750mL,1,14.49,14.49,30-01-2024,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1375,1,1375,Jim Beam,750mL,1,14.49,14.49,08-01-2024,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1375,1,1375,Jim Beam,750mL,1,14.49,14.49,10-01-2024,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1375,1,1375,Jim Beam,750mL,1,14.49,14.49,12-01-2024,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1375,1,1375,Jim Beam,750mL,2,28.98,14.49,15-01-2024,750,1,1.57,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1375,1,1375,Jim Beam,750mL,1,14.49,14.49,16-01-2024,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1375,1,1375,Jim Beam,750mL,1,14.49,14.49,18-01-2024,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1375,1,1375,Jim Beam,750mL,1,14.49,14.49,19-01-2024,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1375,1,1375,Jim Beam,750mL,2,28.98,14.49,21-01-2024,750,1,1.57,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1375,1,1375,Jim Beam,750mL,4,57.96,14.49,22-01-2024,750,1,3.15,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1375,1,1375,Jim Beam,750mL,1,14.49,14.49,23-01-2024,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1375,1,1375,Jim Beam,750mL,1,14.49,14.49,25-01-2024,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1375,1,1375,Jim Beam,750mL,1,14.49,14.49,27-01-2024,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1375,1,1375,Jim Beam,750mL,1,14.49,14.49,28-01-2024,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1375,1,1375,Jim Beam,750mL,3,43.47,14.49,29-01-2024,750,1,2.36,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1375,1,1375,Jim Beam,750mL,4,57.96,14.49,30-01-2024,750,1,3.15,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1375,1,1375,Jim Beam,750mL,1,14.49,14.49,31-01-2024,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1376,1,1376,Jim Beam,1.75L,9,197.91,21.99,02-01-2024,1750,1,16.54,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1376,1,1376,Jim Beam,1.75L,5,109.95,21.99,03-01-2024,1750,1,9.19,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1376,1,1376,Jim Beam,1.75L,3,68.97,22.99,04-01-2024,1750,1,5.51,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1376,1,1376,Jim Beam,1.75L,4,91.96,22.99,05-01-2024,1750,1,7.35,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1376,1,1376,Jim Beam,1.75L,8,183.92,22.99,06-01-2024,1750,1,14.7,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1376,1,1376,Jim Beam,1.75L,4,91.96,22.99,07-01-2024,1750,1,7.35,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1376,1,1376,Jim Beam,1.75L,11,252.89,22.99,08-01-2024,1750,1,20.21,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1376,1,1376,Jim Beam,1.75L,4,91.96,22.99,09-01-2024,1750,1,7.35,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1376,1,1376,Jim Beam,1.75L,3,68.97,22.99,10-01-2024,1750,1,5.51,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1376,1,1376,Jim Beam,1.75L,3,68.97,22.99,11-01-2024,1750,1,5.51,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1376,1,1376,Jim Beam,1.75L,3,68.97,22.99,12-01-2024,1750,1,5.51,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1376,1,1376,Jim Beam,1.75L,5,114.95,22.99,13-01-2024,1750,1,9.19,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1376,1,1376,Jim Beam,1.75L,7,160.93,22.99,15-01-2024,1750,1,12.86,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1376,1,1376,Jim Beam,1.75L,1,22.99,22.99,16-01-2024,1750,1,1.84,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1376,1,1376,Jim Beam,1.75L,3,68.97,22.99,17-01-2024,1750,1,5.51,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1376,1,1376,Jim Beam,1.75L,1,22.99,22.99,18-01-2024,1750,1,1.84,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1376,1,1376,Jim Beam,1.75L,5,114.95,22.99,21-01-2024,1750,1,9.19,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1376,1,1376,Jim Beam,1.75L,5,114.95,22.99,23-01-2024,1750,1,9.19,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1376,1,1376,Jim Beam,1.75L,3,68.97,22.99,24-01-2024,1750,1,5.51,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1376,1,1376,Jim Beam,1.75L,5,114.95,22.99,27-01-2024,1750,1,9.19,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1376,1,1376,Jim Beam,1.75L,7,160.93,22.99,29-01-2024,1750,1,12.86,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1376,1,1376,Jim Beam,1.75L,5,114.95,22.99,30-01-2024,1750,1,9.19,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1376,1,1376,Jim Beam,1.75L,2,45.98,22.99,31-01-2024,1750,1,3.67,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1378,1,1378,Jim Beam,375mL,4,37.96,9.49,03-01-2024,375,1,1.57,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1378,1,1378,Jim Beam,375mL,1,9.49,9.49,04-01-2024,375,1,0.39,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1378,1,1378,Jim Beam,375mL,1,9.49,9.49,05-01-2024,375,1,0.39,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1378,1,1378,Jim Beam,375mL,3,28.47,9.49,06-01-2024,375,1,1.18,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1378,1,1378,Jim Beam,375mL,4,37.96,9.49,07-01-2024,375,1,1.57,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1378,1,1378,Jim Beam,375mL,4,37.96,9.49,08-01-2024,375,1,1.57,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1378,1,1378,Jim Beam,375mL,4,37.96,9.49,09-01-2024,375,1,1.57,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1378,1,1378,Jim Beam,375mL,2,18.98,9.49,10-01-2024,375,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1378,1,1378,Jim Beam,375mL,3,28.47,9.49,13-01-2024,375,1,1.18,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1378,1,1378,Jim Beam,375mL,3,28.47,9.49,14-01-2024,375,1,1.18,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1378,1,1378,Jim Beam,375mL,1,9.49,9.49,15-01-2024,375,1,0.39,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1378,1,1378,Jim Beam,375mL,3,28.47,9.49,16-01-2024,375,1,1.18,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1378,1,1378,Jim Beam,375mL,3,28.47,9.49,17-01-2024,375,1,1.18,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1378,1,1378,Jim Beam,375mL,3,28.47,9.49,18-01-2024,375,1,1.18,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1378,1,1378,Jim Beam,375mL,3,28.47,9.49,19-01-2024,375,1,1.18,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1378,1,1378,Jim Beam,375mL,4,37.96,9.49,20-01-2024,375,1,1.57,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1378,1,1378,Jim Beam,375mL,1,9.49,9.49,21-01-2024,375,1,0.39,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1378,1,1378,Jim Beam,375mL,2,18.98,9.49,25-01-2024,375,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1378,1,1378,Jim Beam,375mL,3,28.47,9.49,26-01-2024,375,1,1.18,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1378,1,1378,Jim Beam,375mL,2,18.98,9.49,27-01-2024,375,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1378,1,1378,Jim Beam,375mL,1,9.49,9.49,28-01-2024,375,1,0.39,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1378,1,1378,Jim Beam,375mL,2,18.98,9.49,29-01-2024,375,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1378,1,1378,Jim Beam,375mL,1,9.49,9.49,31-01-2024,375,1,0.39,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1379,1,1379,Jim Beam Traveler,750mL,3,49.47,16.49,02-01-2024,750,1,2.36,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1379,1,1379,Jim Beam Traveler,750mL,1,16.49,16.49,03-01-2024,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1379,1,1379,Jim Beam Traveler,750mL,1,14.49,14.49,05-01-2024,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1379,1,1379,Jim Beam Traveler,750mL,2,28.98,14.49,06-01-2024,750,1,1.57,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1379,1,1379,Jim Beam Traveler,750mL,1,14.49,14.49,09-01-2024,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1379,1,1379,Jim Beam Traveler,750mL,3,43.47,14.49,11-01-2024,750,1,2.36,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1379,1,1379,Jim Beam Traveler,750mL,1,14.49,14.49,13-01-2024,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1379,1,1379,Jim Beam Traveler,750mL,2,28.98,14.49,14-01-2024,750,1,1.57,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1379,1,1379,Jim Beam Traveler,750mL,3,43.47,14.49,15-01-2024,750,1,2.36,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1379,1,1379,Jim Beam Traveler,750mL,2,28.98,14.49,17-01-2024,750,1,1.57,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1379,1,1379,Jim Beam Traveler,750mL,1,14.49,14.49,18-01-2024,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1379,1,1379,Jim Beam Traveler,750mL,2,28.98,14.49,19-01-2024,750,1,1.57,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1379,1,1379,Jim Beam Traveler,750mL,1,14.49,14.49,20-01-2024,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1379,1,1379,Jim Beam Traveler,750mL,1,14.49,14.49,21-01-2024,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1379,1,1379,Jim Beam Traveler,750mL,1,14.49,14.49,23-01-2024,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1379,1,1379,Jim Beam Traveler,750mL,3,43.47,14.49,24-01-2024,750,1,2.36,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1379,1,1379,Jim Beam Traveler,750mL,3,43.47,14.49,25-01-2024,750,1,2.36,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1379,1,1379,Jim Beam Traveler,750mL,1,14.49,14.49,26-01-2024,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1379,1,1379,Jim Beam Traveler,750mL,1,14.49,14.49,29-01-2024,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1379,1,1379,Jim Beam Traveler,750mL,1,14.49,14.49,30-01-2024,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1379,1,1379,Jim Beam Traveler,750mL,3,43.47,14.49,31-01-2024,750,1,2.36,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_13792,1,13792,The Wolftrap Syrah Vio Mourv,750mL,1,9.99,9.99,02-01-2024,750,2,0.11,1587,VINEYARD BRANDS INC        
1_HARDERSFIELD_13792,1,13792,The Wolftrap Syrah Vio Mourv,750mL,1,8.99,8.99,08-01-2024,750,2,0.11,1587,VINEYARD BRANDS INC        
1_HARDERSFIELD_13792,1,13792,The Wolftrap Syrah Vio Mourv,750mL,1,8.99,8.99,09-01-2024,750,2,0.11,1587,VINEYARD BRANDS INC        
1_HARDERSFIELD_13792,1,13792,The Wolftrap Syrah Vio Mourv,750mL,1,8.99,8.99,13-01-2024,750,2,0.11,1587,VINEYARD BRANDS INC        
1_HARDERSFIELD_13792,1,13792,The Wolftrap Syrah Vio Mourv,750mL,1,8.99,8.99,15-01-2024,750,2,0.11,1587,VINEYARD BRANDS INC        
1_HARDERSFIELD_13792,1,13792,The Wolftrap Syrah Vio Mourv,750mL,2,17.98,8.99,21-01-2024,750,2,0.22,1587,VINEYARD BRANDS INC        
1_HARDERSFIELD_13792,1,13792,The Wolftrap Syrah Vio Mourv,750mL,2,17.98,8.99,27-01-2024,750,2,0.22,1587,VINEYARD BRANDS INC        
1_HARDERSFIELD_13792,1,13792,The Wolftrap Syrah Vio Mourv,750mL,2,17.98,8.99,28-01-2024,750,2,0.22,1587,VINEYARD BRANDS INC        
1_HARDERSFIELD_13793,1,13793,Yellow Tail Svgn Bl,1.5L,2,19.98,9.99,02-01-2024,1500,2,0.45,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_13793,1,13793,Yellow Tail Svgn Bl,1.5L,1,14.99,14.99,06-01-2024,1500,2,0.22,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_13793,1,13793,Yellow Tail Svgn Bl,1.5L,1,14.99,14.99,12-01-2024,1500,2,0.22,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_13793,1,13793,Yellow Tail Svgn Bl,1.5L,1,14.99,14.99,21-01-2024,1500,2,0.22,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_13793,1,13793,Yellow Tail Svgn Bl,1.5L,1,14.99,14.99,22-01-2024,1500,2,0.22,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_13793,1,13793,Yellow Tail Svgn Bl,1.5L,1,14.99,14.99,23-01-2024,1500,2,0.22,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_1380,1,1380,Bulleit 95 Rye,1.75L,1,46.99,46.99,01-01-2024,1750,1,1.84,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1380,1,1380,Bulleit 95 Rye,1.75L,1,49.99,49.99,07-01-2024,1750,1,1.84,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1380,1,1380,Bulleit 95 Rye,1.75L,1,49.99,49.99,08-01-2024,1750,1,1.84,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1380,1,1380,Bulleit 95 Rye,1.75L,1,49.99,49.99,14-01-2024,1750,1,1.84,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_13807,1,13807,Oh Schist Rsl,750mL,1,10.99,10.99,02-01-2024,750,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_13807,1,13807,Oh Schist Rsl,750mL,2,17.98,8.99,14-01-2024,750,2,0.22,9552,M S WALKER INC             
1_HARDERSFIELD_13807,1,13807,Oh Schist Rsl,750mL,4,35.96,8.99,15-01-2024,750,2,0.45,9552,M S WALKER INC             
1_HARDERSFIELD_13807,1,13807,Oh Schist Rsl,750mL,1,8.99,8.99,16-01-2024,750,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_13807,1,13807,Oh Schist Rsl,750mL,1,8.99,8.99,17-01-2024,750,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_13807,1,13807,Oh Schist Rsl,750mL,1,8.99,8.99,21-01-2024,750,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_13807,1,13807,Oh Schist Rsl,750mL,2,17.98,8.99,23-01-2024,750,2,0.22,9552,M S WALKER INC             
1_HARDERSFIELD_13807,1,13807,Oh Schist Rsl,750mL,2,17.98,8.99,24-01-2024,750,2,0.22,9552,M S WALKER INC             
1_HARDERSFIELD_13807,1,13807,Oh Schist Rsl,750mL,1,8.99,8.99,27-01-2024,750,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_13807,1,13807,Oh Schist Rsl,750mL,1,8.99,8.99,28-01-2024,750,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_13807,1,13807,Oh Schist Rsl,750mL,2,17.98,8.99,29-01-2024,750,2,0.22,9552,M S WALKER INC             
1_HARDERSFIELD_13807,1,13807,Oh Schist Rsl,750mL,1,8.99,8.99,30-01-2024,750,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_13807,1,13807,Oh Schist Rsl,750mL,1,8.99,8.99,31-01-2024,750,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_1382,1,1382,Makers 46,750mL,1,39.99,39.99,01-01-2024,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1382,1,1382,Makers 46,750mL,1,39.99,39.99,02-01-2024,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1382,1,1382,Makers 46,750mL,1,41.99,41.99,21-01-2024,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1382,1,1382,Makers 46,750mL,1,41.99,41.99,24-01-2024,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1382,1,1382,Makers 46,750mL,1,41.99,41.99,27-01-2024,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_13831,1,13831,The Show Malbec Argentina,750mL,6,71.94,11.99,29-01-2024,750,2,0.68,8892,TRINCHERO FAMILY ESTATES   
1_HARDERSFIELD_13836,1,13836,R Mondavi Private Sel Pnt Nr,1.5L,1,20.99,20.99,02-01-2024,1500,2,0.22,1392,CONSTELLATION BRANDS INC   
1_HARDERSFIELD_13836,1,13836,R Mondavi Private Sel Pnt Nr,1.5L,2,35.98,17.99,07-01-2024,1500,2,0.45,1392,CONSTELLATION BRANDS INC   
1_HARDERSFIELD_13836,1,13836,R Mondavi Private Sel Pnt Nr,1.5L,1,17.99,17.99,09-01-2024,1500,2,0.22,1392,CONSTELLATION BRANDS INC   
1_HARDERSFIELD_13836,1,13836,R Mondavi Private Sel Pnt Nr,1.5L,1,17.99,17.99,15-01-2024,1500,2,0.22,1392,CONSTELLATION BRANDS INC   
1_HARDERSFIELD_13836,1,13836,R Mondavi Private Sel Pnt Nr,1.5L,1,17.99,17.99,18-01-2024,1500,2,0.22,1392,CONSTELLATION BRANDS INC   
1_HARDERSFIELD_13836,1,13836,R Mondavi Private Sel Pnt Nr,1.5L,1,17.99,17.99,29-01-2024,1500,2,0.22,1392,CONSTELLATION BRANDS INC   
1_HARDERSFIELD_13836,1,13836,R Mondavi Private Sel Pnt Nr,1.5L,2,35.98,17.99,30-01-2024,1500,2,0.45,1392,CONSTELLATION BRANDS INC   
1_HARDERSFIELD_13837,1,13837,C Y Toro Frontera Pnt Grigio,1.5L,1,8.99,8.99,09-01-2024,1500,2,0.22,516,BANFI PRODUCTS CORP        
1_HARDERSFIELD_13837,1,13837,C Y Toro Frontera Pnt Grigio,1.5L,1,8.99,8.99,12-01-2024,1500,2,0.22,516,BANFI PRODUCTS CORP        
1_HARDERSFIELD_13837,1,13837,C Y Toro Frontera Pnt Grigio,1.5L,2,17.98,8.99,15-01-2024,1500,2,0.45,516,BANFI PRODUCTS CORP        
1_HARDERSFIELD_13837,1,13837,C Y Toro Frontera Pnt Grigio,1.5L,2,17.98,8.99,21-01-2024,1500,2,0.45,516,BANFI PRODUCTS CORP        
1_HARDERSFIELD_13837,1,13837,C Y Toro Frontera Pnt Grigio,1.5L,1,8.99,8.99,23-01-2024,1500,2,0.22,516,BANFI PRODUCTS CORP        
1_HARDERSFIELD_13837,1,13837,C Y Toro Frontera Pnt Grigio,1.5L,1,8.99,8.99,29-01-2024,1500,2,0.22,516,BANFI PRODUCTS CORP        
1_HARDERSFIELD_1384,1,1384,Bulleit 95 Rye,750mL,1,27.99,27.99,02-01-2024,750,1,0.79,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1384,1,1384,Bulleit 95 Rye,750mL,1,27.99,27.99,03-01-2024,750,1,0.79,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1384,1,1384,Bulleit 95 Rye,750mL,1,25.99,25.99,05-01-2024,750,1,0.79,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1384,1,1384,Bulleit 95 Rye,750mL,2,51.98,25.99,07-01-2024,750,1,1.57,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1384,1,1384,Bulleit 95 Rye,750mL,2,51.98,25.99,08-01-2024,750,1,1.57,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1384,1,1384,Bulleit 95 Rye,750mL,4,103.96,25.99,09-01-2024,750,1,3.15,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1384,1,1384,Bulleit 95 Rye,750mL,2,51.98,25.99,13-01-2024,750,1,1.57,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1384,1,1384,Bulleit 95 Rye,750mL,2,51.98,25.99,16-01-2024,750,1,1.57,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1384,1,1384,Bulleit 95 Rye,750mL,1,25.99,25.99,17-01-2024,750,1,0.79,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1384,1,1384,Bulleit 95 Rye,750mL,1,25.99,25.99,20-01-2024,750,1,0.79,3960,DIAGEO NORTH AMERICA INC   
